TABLE_NAME;COLUMN_NAME;DATA_TYPE;IS_NULLABLE;CHARACTER_MAXIMUM_LENGTH
bvc_CompetitorProduct_Audit;Keyword;nvarchar;YES;256
bvc_CompetitorProduct_Audit;Watch;bit;YES;
bvc_CompetitorProduct_Audit;SpiderSet;bit;YES;
bvc_CompetitorProduct_Audit;PriceChange;decimal;YES;
bvc_CompetitorProduct_Audit;QTYChange;int;YES;
bvc_CompetitorProduct_Audit;Flag;bit;YES;
bvc_CompetitorProduct_Audit;IsAvailable;bit;YES;
bvc_CompetitorProduct_Audit;PriceSourceURL;nvarchar;YES;500
bvc_CompetitorProduct_Audit;SpiderID;int;YES;
bvc_CompetitorProduct_Audit;PriceSource;int;YES;
bvc_CompetitorProduct_Audit;SitePrice;decimal;YES;
bvc_CompetitorProduct_Audit;ShippingPrice;float;YES;
bvc_ComponentSetting;ComponentID;nvarchar;NO;50
bvc_ComponentSetting;SettingName;nvarchar;NO;100
bvc_ComponentSetting;SettingValue;nvarchar;NO;-1
bvc_Country;Code;nvarchar;NO;50
bvc_Country;DisplayName;nvarchar;NO;100
bvc_Country;Active;int;NO;
bvc_Country;UPSCode;nvarchar;NO;2
bvc_Country;UPS3Code;nvarchar;YES;3
bvc_Country;PhoneCode;nvarchar;YES;10
bvc_CreditMemoTransaction_PandL;TransactionID;int;NO;
bvc_CreditMemoTransaction_PandL;OrderID;int;YES;
bvc_CreditMemoTransaction_PandL;GeneratedOn;datetime;YES;
bvc_CreditMemoTransaction_PandL;GrandTotal;float;YES;
bvc_CreditMemoTransaction_PandL;SubTotal;float;YES;
bvc_CreditMemoTransaction_PandL;ShippingDiscount;float;YES;
bvc_CreditMemoTransaction_PandL;ShippingTotal;float;YES;
bvc_CreditMemoTransaction_PandL;HandlingFee;float;YES;
bvc_CreditMemoTransaction_PandL;Insurance;float;YES;
bvc_CreditMemoTransaction_PandL;GiftWrapCharge;float;YES;
bvc_CreditMemoTransaction_PandL;Tax;float;YES;
bvc_CreditMemoTransaction_PandL;ItemsCost;float;YES;
bvc_CreditMemoTransaction_PandL;Commission;float;YES;
bvc_CreditMemoTransaction_PandL;TransactionFee;float;YES;
bvc_CreditMemoTransaction_PandL;PostingFee;float;YES;
bvc_CreditMemoTransaction_PandL;ShippingCost;float;YES;
bvc_CreditMemoTransaction_PandL;PromotionCost;float;YES;
bvc_CreditMemoTransaction_PandL;Rebate;float;YES;
bvc_CreditMemoTransaction_PandL;Adjustment;float;YES;
bvc_CreditMemoTransaction_PandL;Discounts;float;YES;
bvc_CreditMemoTransaction_PandL;Payments;float;YES;
bvc_CreditMemoTransaction_PandL;OrderCostTotal;float;YES;
bvc_CreditMemoTransaction_PandL;Profit;float;YES;
bvc_CreditMemoTransaction_PandL;IgnoreOrderCost;bit;YES;
bvc_CreditMemoTransaction_PandL;IgnoreCommission;bit;YES;
bvc_CreditMemoTransaction_PandL;IgnorePostingFee;bit;YES;
bvc_CreditMemoTransaction_PandL;IgnoreTransactionFee;bit;YES;
bvc_CreditMemoTransaction_PandL;IgnoreShippingCost;bit;YES;
bvc_CreditMemoTransaction_PandL;IgnoreTax;bit;YES;
bvc_CreditMemoTransaction_PandL;IgnorePromotionCost;bit;YES;
bvc_CreditMemoTransaction_PandL;IgnoreRebate;bit;YES;
bvc_CreditMemoTransaction_PandL;IgnoreAdjustment;bit;YES;
bvc_CreditMemoTransaction_PandL;IgnorePayments;bit;YES;
bvc_CreditMemoTransaction_PandL;IgnoreDiscounts;bit;YES;
bvc_CreditMemoTransaction_PandL;IgnoreRefunds;bit;YES;
bvc_CreditMemoTransaction_PandL;ClientID;int;YES;
bvc_CreditMemoTransaction_PandL;OrderSourceOrderID;nvarchar;YES;50
bvc_CreditMemoTransaction_PandL;CompanyID;int;YES;
bvc_CreditMemoTransaction_PandL;TimeOfOrder;datetime;YES;
bvc_CreditMemoTransaction_PandL;ShipDate;datetime;YES;
bvc_CreditMemoTransaction_PandL;ShippingPromiseDate;datetime;YES;
bvc_CreditMemoTransaction_PandL;OrderSource;smallint;YES;
bvc_CreditMemoTransaction_PandL;ShippingCarrierID;int;YES;
bvc_CreditMemoTransaction_PandL;ShippingMethodID;int;YES;
bvc_CreditMemoTransaction_PandL;bExported;bit;YES;
bvc_CreditMemoTransaction_PandL;ShippingZipCode;nvarchar;YES;15
bvc_CreditMemoTransaction_PandL;QBExported;bit;YES;
bvc_CreditMemoTransaction_PandL;PaymentDate;datetime;YES;
bvc_CreditMemoTransaction_PandL;SalesRepID;int;YES;
bvc_CreditMemoTransaction_PandL;SalesRepID2;int;YES;
bvc_CreditMemoTransaction_PandL;SettlementDataAvailable;bit;YES;
bvc_CreditMemoTransaction_PandL;SettlementDataAvailableDate;datetime;YES;
bvc_CreditMemoTransaction_PandL;TransactionDate;datetime;YES;
bvc_CreditMemoTransaction_PandL;SettlementTransactionType;int;YES;
bvc_CreditMemoTransaction_PandL;ShippedBy;int;YES;
bvc_CreditMemoTransaction_PandL;FBAPickAndPack;float;YES;
bvc_CreditMemoTransaction_PandL;FBAWeightHandling;float;YES;
bvc_CreditMemoTransaction_PandL;FBAShippingChargeback;float;YES;
bvc_CreditMemoTransaction_PandL;FBATransportationFee;float;YES;
bvc_CreditMemoTransaction_PandL;FBAGiftWrapChargeback;float;YES;
bvc_CreditMemoTransaction_PandL;FBAOrderHandling;float;YES;
bvc_CreditMemoTransaction_PandL;TaxTotalFromTaxAPI;float;YES;
bvc_CreditMemoTransaction_PandL;DropShipFee;float;YES;
bvc_CreditMemoTransaction_PandL;UserID;int;YES;
bvc_CreditMemoTransaction_PandL;OrderSourceOrderIDAlt;nvarchar;YES;100
bvc_CreditMemoTransaction_PandL;AccrualProfit;decimal;YES;
bvc_CreditMemoTransaction_PandL;MarketingSource;int;YES;
bvc_CreditMemoTransaction_PandL;RelatedRecordID;nvarchar;YES;50
bvc_CreditMemoTransaction_PandL;TaxRate;float;YES;
bvc_CreditMemoTransaction_PandL;AccrualRefund;decimal;YES;
bvc_CreditMemoTransaction_PandL;MarketplaceFacilitatorTax;decimal;YES;
bvc_CreditMemoTransaction_PandL;ShippingCountry;nvarchar;YES;50
bvc_CreditMemoTransaction_PandL;AccrualTax;decimal;YES;
bvc_CreditMemoTransaction_PandL;AccrualHandlingFee;decimal;YES;
bvc_CreditMemoTransaction_PandL;AccrualShippingTotal;decimal;YES;
bvc_CreditMemoTransaction_PandL;AccrualCostTotal;decimal;YES;
bvc_CreditMemoTransaction_PandL;IsTaxCollectedByMarketplace;bit;YES;
bvc_CreditMemoTransaction_PandL;CompletedOrderID;nvarchar;YES;100
bvc_CreditMemoTransaction_PandL;MiscFees;decimal;YES;
bvc_CreditMemoTransactionItem_PandL;TransactionItemID;int;NO;
bvc_CreditMemoTransactionItem_PandL;TransactionID;int;NO;
bvc_CreditMemoTransactionItem_PandL;OrderItemID;int;YES;
bvc_CreditMemoTransactionItem_PandL;OrderID;int;YES;
bvc_CreditMemoTransactionItem_PandL;ProductID;nvarchar;YES;50
bvc_CreditMemoTransactionItem_PandL;ProductIDOriginal;nvarchar;YES;50
bvc_CreditMemoTransactionItem_PandL;Qty;int;YES;
bvc_CreditMemoTransactionItem_PandL;QtyReturned;int;YES;
bvc_CreditMemoTransactionItem_PandL;QtyShipped;int;YES;
bvc_CreditMemoTransactionItem_PandL;GeneratedOn;datetime;YES;
bvc_CreditMemoTransactionItem_PandL;ShippingDiscount;float;YES;
bvc_CreditMemoTransactionItem_PandL;ShippingTotal;float;YES;
bvc_CreditMemoTransactionItem_PandL;HandlingFee;float;YES;
bvc_CreditMemoTransactionItem_PandL;Insurance;float;YES;
bvc_CreditMemoTransactionItem_PandL;GiftWrapCharge;float;YES;
bvc_CreditMemoTransactionItem_PandL;AdjustedSitePrice;float;YES;
bvc_CreditMemoTransactionItem_PandL;ItemCost;float;YES;
bvc_CreditMemoTransactionItem_PandL;Commission;float;YES;
bvc_CreditMemoTransactionItem_PandL;TransactionFee;float;YES;
bvc_CreditMemoTransactionItem_PandL;PostingFee;float;YES;
bvc_CreditMemoTransactionItem_PandL;ShippingCost;float;YES;
bvc_CreditMemoTransactionItem_PandL;Tax;float;YES;
bvc_CreditMemoTransactionItem_PandL;PromotionCost;float;YES;
bvc_CreditMemoTransactionItem_PandL;Rebate;float;YES;
bvc_CreditMemoTransactionItem_PandL;Adjustment;float;YES;
bvc_CreditMemoTransactionItem_PandL;Discount;float;YES;
bvc_CreditMemoTransactionItem_PandL;Payment;float;YES;
bvc_CreditMemoTransactionItem_PandL;ItemCostTotal;float;YES;
bvc_CreditMemoTransactionItem_PandL;Profit;float;YES;
bvc_CreditMemoTransactionItem_PandL;SubTotal;float;YES;
bvc_CreditMemoTransactionItem_PandL;GrandTotal;float;YES;
bvc_CreditMemoTransactionItem_PandL;IgnoreItemCost;bit;YES;
bvc_CreditMemoTransactionItem_PandL;IgnoreCommission;bit;YES;
bvc_CreditMemoTransactionItem_PandL;IgnorePostingFee;bit;YES;
bvc_CreditMemoTransactionItem_PandL;IgnoreTransactionFee;bit;YES;
bvc_CreditMemoTransactionItem_PandL;IgnoreShippingCost;bit;YES;
bvc_CreditMemoTransactionItem_PandL;IgnoreTax;bit;YES;
bvc_CreditMemoTransactionItem_PandL;IgnorePromotionCost;bit;YES;
bvc_CreditMemoTransactionItem_PandL;IgnoreRebate;bit;YES;
bvc_CreditMemoTransactionItem_PandL;IgnoreAdjustment;bit;YES;
bvc_CreditMemoTransactionItem_PandL;IgnorePayment;bit;YES;
bvc_CreditMemoTransactionItem_PandL;IgnoreDiscount;bit;YES;
bvc_CreditMemoTransactionItem_PandL;IgnoreRefund;bit;YES;
bvc_CreditMemoTransactionItem_PandL;ProductName;nvarchar;YES;500
bvc_CreditMemoTransactionItem_PandL;ProductIDRequested;nvarchar;YES;50
bvc_CreditMemoTransactionItem_PandL;ShipFromWareHouseID;int;YES;
bvc_CreditMemoTransactionItem_PandL;AmazonShipmentID;nvarchar;YES;50
bvc_CreditMemoTransactionItem_PandL;SettlementID;int;YES;
bvc_CreditMemoTransactionItem_PandL;DropShipFee;float;YES;
bvc_CreditMemoTransactionItem_PandL;AccrualProfit;decimal;YES;
bvc_CreditMemoTransactionItem_PandL;Purchaser;int;YES;
bvc_CreditMemoTransactionItem_PandL;AccrualQty;int;YES;
bvc_CreditMemoTransactionItem_PandL;AccrualRefund;decimal;YES;
bvc_CreditMemoTransactionItem_PandL;MarketplaceFacilitatorTax;decimal;YES;
bvc_CreditMemoTransactionItem_PandL;AccrualTax;decimal;YES;
bvc_CreditMemoTransactionItem_PandL;AccrualHandlingFee;decimal;YES;
bvc_CreditMemoTransactionItem_PandL;AccrualShippingTotal;decimal;YES;
bvc_CreditMemoTransactionItem_PandL;AccrualCostTotal;decimal;YES;
bvc_CreditMemoTransactionItem_PandL;DropShippedToVendor;int;YES;
bvc_CreditMemoTransactionItem_PandL;MiscFees;decimal;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;TransactionItemID;int;NO;
bvc_CreditMemoTransactionItem_PandL_Extended;TransactionID;int;NO;
bvc_CreditMemoTransactionItem_PandL_Extended;OrderItemID;int;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;OrderID;int;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;ProductID;nvarchar;NO;50
bvc_CreditMemoTransactionItem_PandL_Extended;ProductIDOriginal;nvarchar;YES;50
bvc_CreditMemoTransactionItem_PandL_Extended;Qty;int;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;QtyReturned;int;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;QtyShipped;int;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;GeneratedOn;datetime;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;ShippingDiscount;float;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;ShippingTotal;float;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;HandlingFee;float;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;Insurance;float;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;GiftWrapCharge;float;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;AdjustedSitePrice;float;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;ItemCost;float;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;Commission;float;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;TransactionFee;float;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;PostingFee;float;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;ShippingCost;float;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;Tax;float;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;PromotionCost;float;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;Rebate;float;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;Adjustment;float;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;Discount;float;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;Payment;float;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;ItemCostTotal;float;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;Profit;float;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;SubTotal;float;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;GrandTotal;float;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;IgnoreItemCost;bit;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;IgnoreCommission;bit;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;IgnorePostingFee;bit;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;IgnoreTransactionFee;bit;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;IgnoreShippingCost;bit;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;IgnoreTax;bit;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;IgnorePromotionCost;bit;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;IgnoreRebate;bit;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;IgnoreAdjustment;bit;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;IgnorePayment;bit;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;IgnoreDiscount;bit;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;IgnoreRefund;bit;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;ProductName;nvarchar;YES;500
bvc_CreditMemoTransactionItem_PandL_Extended;ProductIDRequested;nvarchar;YES;50
bvc_CreditMemoTransactionItem_PandL_Extended;ShipFromWareHouseID;int;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;AmazonShipmentID;nvarchar;YES;50
bvc_CreditMemoTransactionItem_PandL_Extended;SettlementID;int;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;DropShipFee;float;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;AccrualProfit;decimal;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;AccrualQty;int;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;AccrualRefund;decimal;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;MarketplaceFacilitatorTax;decimal;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;AccrualTax;decimal;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;AccrualHandlingFee;decimal;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;AccrualShippingTotal;decimal;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;AccrualCostTotal;decimal;YES;
bvc_CreditMemoTransactionItem_PandL_Extended;MiscFees;decimal;YES;
bvc_CustomPage;ID;int;NO;
bvc_CustomPage;Name;nvarchar;YES;255
bvc_CustomPage;Content;nvarchar;YES;-1
bvc_CustomPage;MenuName;nvarchar;YES;100
bvc_CustomPage;ShowInTopMenu;int;YES;
bvc_CustomPage;ShowInBottomMenu;int;YES;
bvc_CustomPageAdmin;ID;int;NO;
bvc_CustomPageAdmin;DisplayName;nvarchar;YES;150
bvc_CustomPageAdmin;ASPXPageName;nvarchar;YES;100
bvc_CustomPageAdmin_Client;PageID;int;NO;
bvc_CustomPageAdmin_Client;ClientID;int;NO;
bvc_CustomPageAdmin_Client;IsDefault;bit;YES;
bvc_Discount;ID;int;NO;
bvc_Discount;StartDate;datetime;NO;
bvc_Discount;EndDate;datetime;NO;
bvc_Discount;ApplyTo;int;NO;
bvc_Discount;AmountType;int;NO;
bvc_Discount;Amount;float;NO;
bvc_Discount;QualifyQty;int;NO;
bvc_Discount;QualifyTotal;float;NO;
bvc_Discount;RequiresCoupon;int;NO;
bvc_Discount;CouponCode;nvarchar;NO;50
bvc_Discount;MaxUsesPerCustomer;int;NO;
bvc_Discount;ExclusiveOffer;int;NO;
bvc_Discount;ShipMethodID;int;NO;
bvc_Discount;DiscountOnlyCheapItems;bit;YES;
bvc_Discount;Description;nvarchar;YES;-1
bvc_Discount;CompanyID;int;YES;
bvc_Discount;DiscountName;nvarchar;YES;250
bvc_Discount;OfferFreeShipping;bit;YES;
bvc_Discount;OfferPromoCodeForNextOrder;bit;YES;
bvc_Discount;PromoCodeOffered;nvarchar;YES;50
bvc_Discount;OfferDiscountOnProduct;bit;YES;
bvc_Discount;OfferDiscountOnProduct_ProductID;nvarchar;YES;50
bvc_Discount;OfferDiscountValue;float;YES;
bvc_Discount;OfferDiscountValueType;int;YES;
bvc_Discount;PromoTitleTop;nvarchar;YES;100
bvc_Discount;PromoTitleCenter;nvarchar;YES;100
bvc_Discount;PromoTitleButtonShort;nvarchar;YES;3
bvc_Discount;PromoTitleButton;nvarchar;YES;20
bvc_Discount;PromotionURL;nvarchar;YES;255
bvc_DiscountProduct;DiscountID;int;NO;
bvc_DiscountProduct;ProductID;nvarchar;NO;50
bvc_DiscountProduct;EnablePriceGrabberFeed;bit;YES;
bvc_DownloadKey;DownloadKey;nvarchar;NO;50
bvc_DownloadKey;FileID;nvarchar;NO;50
bvc_DownloadKey;Downloads;int;NO;
bvc_DownloadKey;PurchaseDate;datetime;NO;
bvc_eBay_AttributesHTML;Category1;nvarchar;NO;50
bvc_eBay_AttributesHTML;Category2;nvarchar;NO;50
bvc_eBay_AttributesHTML;AttributeHtml;nvarchar;YES;-1
bvc_eBay_Listing;ItemId;int;NO;
bvc_eBay_Listing;ListingId;nvarchar;YES;50
bvc_eBay_Listing;ProductId;nvarchar;YES;50
bvc_eBay_Listing;SpiderId;int;YES;
bvc_eBay_Listing;ApplicationData;nvarchar;YES;50
bvc_eBay_Listing;AutoPay;bit;YES;
bvc_eBay_Listing;BuyerProtection;nvarchar;YES;50
bvc_eBay_Listing;BuyItNowPrice;numeric;YES;
bvc_eBay_Listing;Country;nvarchar;YES;50
bvc_eBay_Listing;Currency;nvarchar;YES;50
bvc_eBay_Listing;Description;nvarchar;YES;-1
bvc_eBay_Listing;GiftIcon;nvarchar;YES;50
bvc_eBay_Listing;HitCounter;nvarchar;YES;50
bvc_eBay_Listing;Adult;bit;YES;
bvc_eBay_Listing;BindingAuction;bit;YES;
bvc_eBay_Listing;CheckoutEnabled;bit;YES;
bvc_eBay_Listing;ConvertedBuyItNowPrice;numeric;YES;
bvc_eBay_Listing;ConvertedStartPrice;numeric;YES;
bvc_eBay_Listing;HasReservePrice;bit;YES;
bvc_eBay_Listing;StartTime;datetime;YES;
bvc_eBay_Listing;EndTime;datetime;YES;
bvc_eBay_Listing;ViewItemURL;nvarchar;YES;256
bvc_eBay_Listing;HasUnansweredQuestions;bit;YES;
bvc_eBay_Listing;HasPublicMessages;bit;YES;
bvc_eBay_Listing;BuyItNowAvailable;bit;YES;
bvc_eBay_Listing;ExpressListing;bit;YES;
bvc_eBay_Listing;LayoutId;int;YES;
bvc_eBay_Listing;ThemeId;int;YES;
bvc_eBay_Listing;ListingDuration;nvarchar;YES;50
bvc_eBay_Listing;ListingType;nvarchar;YES;50
bvc_eBay_Listing;Location;nvarchar;YES;256
bvc_eBay_Listing;CategoryId;int;YES;
bvc_eBay_Listing;CategoryName;nvarchar;YES;256
bvc_eBay_Listing;PrivateListing;bit;YES;
bvc_eBay_Listing;Quantity;nvarchar;YES;50
bvc_eBay_Listing;ItemRevised;bit;YES;
bvc_eBay_Listing;AboutMePage;bit;YES;
bvc_eBay_Listing;Email;nvarchar;YES;50
bvc_eBay_Listing;FeedBackScore;int;YES;
bvc_eBay_Listing;PositiveFeedbackPercent;numeric;YES;
bvc_eBay_Listing;FeedbackPrivate;bit;YES;
bvc_eBay_Listing;FeedbackRatingStar;nvarchar;YES;50
bvc_eBay_Listing;IdVerified;bit;YES;
bvc_eBay_Listing;eBayGoodStanding;bit;YES;
bvc_eBay_Listing;NewUser;bit;YES;
bvc_eBay_Listing;RegistrationDate;datetime;YES;
bvc_eBay_Listing;Site;nvarchar;YES;50
bvc_eBay_Listing;Status;nvarchar;YES;50
bvc_eBay_Listing;UserId;nvarchar;YES;50
bvc_eBay_Listing;UserIdChanged;bit;YES;
bvc_eBay_Listing;UserIdLastChanged;datetime;YES;
bvc_eBay_Listing;VATStatus;nvarchar;YES;50
bvc_eBay_Listing;AllowPaymentEdit;bit;YES;
bvc_eBay_Listing;SellerCheckoutEnabled;bit;YES;
bvc_eBay_Listing;CIPBankAccountStored;bit;YES;
bvc_eBay_Listing;GoodStanding;bit;YES;
bvc_eBay_Listing;LiveAuctionAuthorized;bit;YES;
bvc_eBay_Listing;MerchandizingPref;nvarchar;YES;50
bvc_eBay_Listing;QualifiesForB2BVAT;bit;YES;
bvc_eBay_Listing;SellerLevel;nvarchar;YES;50
bvc_eBay_Listing;StoreOwner;bit;YES;
bvc_eBay_Listing;StoreURL;nvarchar;YES;256
bvc_eBay_Listing;ExpressEligible;bit;YES;
bvc_eBay_Listing;ExpressWallet;bit;YES;
bvc_eBay_Listing;SafePaymentExempt;bit;YES;
bvc_eBay_Listing;MotorsDealer;bit;YES;
bvc_eBay_Listing;BidCount;int;YES;
bvc_eBay_Listing;BidIncrement;numeric;YES;
bvc_eBay_Listing;ConvertedCurrentPrice;numeric;YES;
bvc_eBay_Listing;CurrentPrice;numeric;YES;
bvc_eBay_Listing;MinimumToBid;numeric;YES;
bvc_eBay_Listing;QuantitySold;int;YES;
bvc_eBay_Listing;ReserveMet;bit;YES;
bvc_eBay_Listing;SecondChanceEligible;bit;YES;
bvc_eBay_Listing;ListingStatus;nvarchar;YES;50
bvc_eBay_Listing;ApplyshippingDiscount;bit;YES;
bvc_eBay_Listing;InsuranceFee;numeric;YES;
bvc_eBay_Listing;InsuranceOption;nvarchar;YES;50
bvc_eBay_Listing;PaymentInstructions;nvarchar;YES;128
bvc_eBay_Listing;SalesTaxPercent;numeric;YES;
bvc_eBay_Listing;ShippingIncludedInTax;bit;YES;
bvc_eBay_Listing;ShippingService;nvarchar;YES;50
bvc_eBay_Listing;ShippingServiceCost;numeric;YES;
bvc_eBay_Listing;ShippingServicePriority;int;YES;
bvc_eBay_Listing;ExpeditedService;bit;YES;
bvc_eBay_Listing;ShippingTimeMin;int;YES;
bvc_eBay_Listing;ShippingTimeMax;int;YES;
bvc_eBay_Listing;ShippingType;nvarchar;YES;50
bvc_eBay_Listing;ThirdPartyCheckout;bit;YES;
bvc_eBay_Listing;ShippingInsuranceOption;nvarchar;YES;50
bvc_eBay_Listing;ShipToLocations;nvarchar;YES;50
bvc_eBay_Listing;ItemSite;nvarchar;YES;50
bvc_eBay_Listing;StartPrice;numeric;YES;
bvc_eBay_Listing;StoreCategoryId;int;YES;
bvc_eBay_Listing;StoreCategory2Id;int;YES;
bvc_eBay_Listing;ItemStoreURL;nvarchar;YES;256
bvc_eBay_Listing;SubTitle;nvarchar;YES;256
bvc_eBay_Listing;Title;nvarchar;YES;256
bvc_eBay_Listing;TimeLeft;nvarchar;YES;50
bvc_eBay_Listing;HitCount;int;YES;
bvc_eBay_Listing;GetItFast;bit;YES;
bvc_eBay_Listing;PostalCode;nvarchar;YES;25
bvc_eBay_Listing;ProxyItem;bit;YES;
bvc_eBay_Listing;CreationDate;datetime;YES;
bvc_eBay_Listing;ModificationDate;datetime;YES;
bvc_eBay_Listing_Attribute;ListingId;nvarchar;NO;50
bvc_eBay_Listing_Attribute;AttributeSetId;int;NO;
bvc_eBay_Listing_Attribute;AttributeId;int;NO;
bvc_eBay_Listing_Attribute;ValueID;int;NO;
bvc_eBay_Listing_Attribute;ValueLiteral;nvarchar;YES;500
bvc_eBay_Listing_Attribute;AttributeLabel;nvarchar;YES;500
bvc_eBay_Listing_ItemSpecifics;ListingId;nvarchar;NO;50
bvc_eBay_Listing_ItemSpecifics;Name;nvarchar;NO;50
bvc_eBay_Listing_ItemSpecifics;Source;int;YES;
bvc_eBay_Listing_ItemSpecifics;Value;nvarchar;YES;50
bvc_eBay_Listing_Shipping;ItemId;int;NO;
bvc_eBay_Listing_Shipping;ListingId;nvarchar;NO;50
bvc_eBay_Listing_Shipping;ShippingService;nvarchar;YES;128
bvc_eBay_Listing_Shipping;ShippingServiceCost;numeric;YES;
bvc_eBay_Listing_Shipping;Currency;nvarchar;YES;50
bvc_eBay_Listing_Shipping;ShippingServicePriority;int;YES;
bvc_eBay_Listing_Shipping;ExpeditedService;bit;YES;
bvc_eBay_Listing_Shipping;ShippingTimeMin;int;YES;
bvc_eBay_Listing_Shipping;ShippingTimeMax;int;YES;
bvc_eBayListingEndDatetimes;ItemId;int;NO;
bvc_eBayListingEndDatetimes;SpiderId;int;YES;
bvc_eBayListingEndDatetimes;ProductId;nvarchar;YES;100
bvc_eBayListingEndDatetimes;URL;nvarchar;YES;512
bvc_eBayListingEndDatetimes;EndDatetime;datetime;YES;
bvc_eBayListingEndDatetimes;DayOfWeek;nvarchar;YES;512
bvc_eBayListingEndDatetimes;Frequency;int;YES;
bvc_eBayListingEndDatetimes;CreationDate;datetime;YES;
bvc_eBayMarketResearch;ItemId;int;NO;
bvc_eBayMarketResearch;ProductID;nvarchar;YES;50
bvc_eBayMarketResearch;SpiderID;int;YES;
bvc_eBayMarketResearch;URL;nvarchar;YES;512
bvc_eBayMarketResearch;CreationDate;datetime;YES;
bvc_eBayMarketResearch;AFAvgSoldPrice;money;YES;
bvc_eBayMarketResearch;AFSoldPriceMin;money;YES;
bvc_eBayMarketResearch;AFSoldPriceMax;money;YES;
bvc_eBayMarketResearch;AFAvgSoldBuyItNowPrice;money;YES;
bvc_eBayMarketResearch;AFSoldBuyItNowPriceMin;money;YES;
bvc_eBayMarketResearch;AFSoldBuyItNowPriceMax;money;YES;
bvc_eBayMarketResearch;AFAvgStartPrice;money;YES;
bvc_eBayMarketResearch;AFStartPriceMin;money;YES;
bvc_eBayMarketResearch;AFStartPriceMax;money;YES;
bvc_eBayMarketResearch;AFAvgShippingCost;money;YES;
bvc_eBayMarketResearch;AFShippingCostMin;money;YES;
bvc_eBayMarketResearch;AFShippingCostMax;money;YES;
bvc_eBayMarketResearch;AFLastSoldPrice;money;YES;
bvc_eBayMarketResearch;AFLastSoldDateAndTime;datetime;YES;
bvc_eBayMarketResearch;AFCompletedItems;int;YES;
bvc_eBayMarketResearch;AFSoldItems;int;YES;
bvc_eBayMarketResearch;AFAvgBidsPerItem;decimal;YES;
bvc_eBayMarketResearch;SIAvgSoldPrice;money;YES;
bvc_eBayMarketResearch;SISoldPriceMin;money;YES;
bvc_eBayMarketResearch;SISoldPriceMax;money;YES;
bvc_eBayMarketResearch;SIAvgShippingCost;money;YES;
bvc_eBayMarketResearch;SIShippingCostMin;money;YES;
bvc_eBayMarketResearch;SIShippingCostMax;money;YES;
bvc_eBayMarketResearch;SILastSoldPrice;money;YES;
bvc_eBayMarketResearch;SILastSoldDateAndTime;datetime;YES;
bvc_eBayMarketResearch;SICompletedItems;int;YES;
bvc_eBayMarketResearch;SISoldItems;int;YES;
bvc_eBayMarketResearch;Listings;int;YES;
